playlist_name,playlist_img,track_name,track_uri,artist_name,album_name,album_img,track_added_at
April '18,https://mosaic.scdn.co/640/16cdfde16404ad6e09f9acfdff878fba60a4dcb58eba1bb4c98cbb68637f2ff1b03cfc93f91afb8bb86323167bfa976d55154aaa2aff24616eb0ef1cf1639e740db7ba9394312aa1c4ea8345cbcc2c35,Moon,5DmhjZlwaJvUbQBTAIAX1i,Blood Cultures,Moon,https://i.scdn.co/image/60912dfabf9dd7078a265e6ea4b0ca8a3591a427,2018-04-05T02:04:19Z
April '18,https://mosaic.scdn.co/640/16cdfde16404ad6e09f9acfdff878fba60a4dcb58eba1bb4c98cbb68637f2ff1b03cfc93f91afb8bb86323167bfa976d55154aaa2aff24616eb0ef1cf1639e740db7ba9394312aa1c4ea8345cbcc2c35,Getting It On,2HFLh8qlNfW4EPpHVHz7Ej,SALES,SALES - EP,https://i.scdn.co/image/c17b3651b1630433fcd977a4f7c990bc2acb135f,2018-04-05T05:31:56Z
April '18,https://mosaic.scdn.co/640/16cdfde16404ad6e09f9acfdff878fba60a4dcb58eba1bb4c98cbb68637f2ff1b03cfc93f91afb8bb86323167bfa976d55154aaa2aff24616eb0ef1cf1639e740db7ba9394312aa1c4ea8345cbcc2c35,Sorry Bro,4ANZKZkg74qHyVgd0gwO32,SALES,SALES LP,https://i.scdn.co/image/dbb92491ae257274bf20a61d23bc3b3bd6413bda,2018-04-10T08:26:56Z
April '18,https://mosaic.scdn.co/640/16cdfde16404ad6e09f9acfdff878fba60a4dcb58eba1bb4c98cbb68637f2ff1b03cfc93f91afb8bb86323167bfa976d55154aaa2aff24616eb0ef1cf1639e740db7ba9394312aa1c4ea8345cbcc2c35,Candy (Know Wat Can Be),4OJ1YFmoODiCC9wEH9ATvY,Dem Atlas,DWNR,https://i.scdn.co/image/34bd637e8e019cb286335ab6bda965a8c1323f13,2018-04-10T08:27:28Z
April '18,https://mosaic.scdn.co/640/16cdfde16404ad6e09f9acfdff878fba60a4dcb58eba1bb4c98cbb68637f2ff1b03cfc93f91afb8bb86323167bfa976d55154aaa2aff24616eb0ef1cf1639e740db7ba9394312aa1c4ea8345cbcc2c35,Prom Quiz,6W9OFLPDISioluZonsXGMg,Grayskul,Deadlivers,https://i.scdn.co/image/93add80a76be4737ac8597627f74ba352f839ece,2018-04-10T08:28:09Z
April '18,https://mosaic.scdn.co/640/16cdfde16404ad6e09f9acfdff878fba60a4dcb58eba1bb4c98cbb68637f2ff1b03cfc93f91afb8bb86323167bfa976d55154aaa2aff24616eb0ef1cf1639e740db7ba9394312aa1c4ea8345cbcc2c35,Kiln,0QJuFUJKx7ppendrbpAK4r,Hail Mary Mallon,Bestiary (Bonus Track Version),https://i.scdn.co/image/6da11671a9f5a317e5c2adeca7ad21bfa49289b6,2018-04-10T08:29:04Z
April '18,https://mosaic.scdn.co/640/16cdfde16404ad6e09f9acfdff878fba60a4dcb58eba1bb4c98cbb68637f2ff1b03cfc93f91afb8bb86323167bfa976d55154aaa2aff24616eb0ef1cf1639e740db7ba9394312aa1c4ea8345cbcc2c35,Holding on for Life,757PJjXAgywxrYkdhMkEV9,Broken Bells,After the Disco,https://i.scdn.co/image/e7c6f85661f52d8c808d968101020c785b68c3b0,2018-04-10T08:29:34Z
April '18,https://mosaic.scdn.co/640/16cdfde16404ad6e09f9acfdff878fba60a4dcb58eba1bb4c98cbb68637f2ff1b03cfc93f91afb8bb86323167bfa976d55154aaa2aff24616eb0ef1cf1639e740db7ba9394312aa1c4ea8345cbcc2c35,Little Secrets,3kb38wezoUA8ki5jPYy3t5,Passion Pit,Manners,https://i.scdn.co/image/9f5bb223ebb80874e19048232d8c73a037913236,2018-04-10T08:30:09Z
April '18,https://mosaic.scdn.co/640/16cdfde16404ad6e09f9acfdff878fba60a4dcb58eba1bb4c98cbb68637f2ff1b03cfc93f91afb8bb86323167bfa976d55154aaa2aff24616eb0ef1cf1639e740db7ba9394312aa1c4ea8345cbcc2c35,Morocco,30lgD1UuHczwlxa7NZFeSQ,Moon Taxi,Mountains Beaches Cities,https://i.scdn.co/image/065b0050ae44c1ff31cb707e43a1ea7d58bdc135,2018-04-10T08:30:24Z
April '18,https://mosaic.scdn.co/640/16cdfde16404ad6e09f9acfdff878fba60a4dcb58eba1bb4c98cbb68637f2ff1b03cfc93f91afb8bb86323167bfa976d55154aaa2aff24616eb0ef1cf1639e740db7ba9394312aa1c4ea8345cbcc2c35,Smile,35v12v3E5bTVm0o5vdddVS,Eyedea & Abilities,By The Throat,https://i.scdn.co/image/223a60f7443a715d745543dbe158a4f356175edc,2018-04-10T08:34:57Z
April '18,https://mosaic.scdn.co/640/16cdfde16404ad6e09f9acfdff878fba60a4dcb58eba1bb4c98cbb68637f2ff1b03cfc93f91afb8bb86323167bfa976d55154aaa2aff24616eb0ef1cf1639e740db7ba9394312aa1c4ea8345cbcc2c35,Punching In A Dream,5PtEpuVX03k9bOUwilL5EO,The Naked And Famous,"Passive Me, Aggressive You",https://i.scdn.co/image/a480aa3b6d253489a013a7c631fc465a1c03beeb,2018-04-11T19:41:29Z
April '18,https://mosaic.scdn.co/640/16cdfde16404ad6e09f9acfdff878fba60a4dcb58eba1bb4c98cbb68637f2ff1b03cfc93f91afb8bb86323167bfa976d55154aaa2aff24616eb0ef1cf1639e740db7ba9394312aa1c4ea8345cbcc2c35,Duckpond,3oaWlxqvuCDNc9snpZkgvK,Midwest Product,World Series of Love,https://i.scdn.co/image/599edf6e31e25f0642241d0cf148d77aae9e458d,2018-04-11T21:25:03Z
April '18,https://mosaic.scdn.co/640/16cdfde16404ad6e09f9acfdff878fba60a4dcb58eba1bb4c98cbb68637f2ff1b03cfc93f91afb8bb86323167bfa976d55154aaa2aff24616eb0ef1cf1639e740db7ba9394312aa1c4ea8345cbcc2c35,Alternator,0Qsv2RrJ8CaQERBKSvMn8H,Midwest Product,Specifics,https://i.scdn.co/image/e1b83d16e7fc4359af5deea7e1229c5094a3e7e4,2018-04-11T21:25:05Z
April '18,https://mosaic.scdn.co/640/16cdfde16404ad6e09f9acfdff878fba60a4dcb58eba1bb4c98cbb68637f2ff1b03cfc93f91afb8bb86323167bfa976d55154aaa2aff24616eb0ef1cf1639e740db7ba9394312aa1c4ea8345cbcc2c35,Paul,4PLuYTuKeW3yC9sLgwtFTm,Big Thief,Masterpiece,https://i.scdn.co/image/4205021e7000fda7083fff96161a7b0f8aaeec50,2018-04-11T21:32:36Z
April '18,https://mosaic.scdn.co/640/16cdfde16404ad6e09f9acfdff878fba60a4dcb58eba1bb4c98cbb68637f2ff1b03cfc93f91afb8bb86323167bfa976d55154aaa2aff24616eb0ef1cf1639e740db7ba9394312aa1c4ea8345cbcc2c35,Strange Overtones,2LqDcjc3LqNlWYUUyMTxib,We Barbarians,Headspace,https://i.scdn.co/image/88c400deb853d60213cf33aaff10ba8344affc3a,2018-04-11T21:34:27Z
April '18,https://mosaic.scdn.co/640/16cdfde16404ad6e09f9acfdff878fba60a4dcb58eba1bb4c98cbb68637f2ff1b03cfc93f91afb8bb86323167bfa976d55154aaa2aff24616eb0ef1cf1639e740db7ba9394312aa1c4ea8345cbcc2c35,American Eyes,0X3AfZXCqnfZUX7NmXUoG7,Promises Ltd.,American Eyes,https://i.scdn.co/image/d0510c42dfdd239969639c79ddb0e082da5606ed,2018-04-11T21:37:18Z
April '18,https://mosaic.scdn.co/640/16cdfde16404ad6e09f9acfdff878fba60a4dcb58eba1bb4c98cbb68637f2ff1b03cfc93f91afb8bb86323167bfa976d55154aaa2aff24616eb0ef1cf1639e740db7ba9394312aa1c4ea8345cbcc2c35,Wolf Like Me,03wKMRNYVvw6s9nm4I4jUS,TV On The Radio,Return To Cookie Mountain,https://i.scdn.co/image/b9ac8ff719b4780407fdfd6c96269bb68c184820,2018-04-13T06:06:56Z
April '18,https://mosaic.scdn.co/640/16cdfde16404ad6e09f9acfdff878fba60a4dcb58eba1bb4c98cbb68637f2ff1b03cfc93f91afb8bb86323167bfa976d55154aaa2aff24616eb0ef1cf1639e740db7ba9394312aa1c4ea8345cbcc2c35,Staring at the Sun,14R2hUgIr8eu1VogXoLqUk,TV On The Radio,Young Liars,https://i.scdn.co/image/4f3aebc7e77bf40515fc1644c84ce4445a55d519,2018-04-17T00:13:10Z
April '18,https://mosaic.scdn.co/640/16cdfde16404ad6e09f9acfdff878fba60a4dcb58eba1bb4c98cbb68637f2ff1b03cfc93f91afb8bb86323167bfa976d55154aaa2aff24616eb0ef1cf1639e740db7ba9394312aa1c4ea8345cbcc2c35,let freedom ring 2,3WxOtGjfZqejNgvyPWbdwa,Field Medic,let freedom ring 2,https://i.scdn.co/image/332e3b238990b0ce4441ddd1c9b8f3f7977fef4c,2018-04-17T22:39:55Z
April '18,https://mosaic.scdn.co/640/16cdfde16404ad6e09f9acfdff878fba60a4dcb58eba1bb4c98cbb68637f2ff1b03cfc93f91afb8bb86323167bfa976d55154aaa2aff24616eb0ef1cf1639e740db7ba9394312aa1c4ea8345cbcc2c35,Swim,4VTO4g2C9uTI6omVI7pjlq,Mating Ritual,How You Gonna Stop It?,https://i.scdn.co/image/b39d89a31e89f5f228caab62423145d17b72e606,2018-04-22T06:01:12Z
April '18,https://mosaic.scdn.co/640/16cdfde16404ad6e09f9acfdff878fba60a4dcb58eba1bb4c98cbb68637f2ff1b03cfc93f91afb8bb86323167bfa976d55154aaa2aff24616eb0ef1cf1639e740db7ba9394312aa1c4ea8345cbcc2c35,Cigarettes out the Window,5GKekzF1YcR2DQd9c3DI8y,TV Girl,Who Really Cares,https://i.scdn.co/image/e9c8eacdb7b1848372e0108f6797a2ec26602e04,2018-04-22T06:07:14Z
April '18,https://mosaic.scdn.co/640/16cdfde16404ad6e09f9acfdff878fba60a4dcb58eba1bb4c98cbb68637f2ff1b03cfc93f91afb8bb86323167bfa976d55154aaa2aff24616eb0ef1cf1639e740db7ba9394312aa1c4ea8345cbcc2c35,I'm Fine,0w9BogmsQSklaERVHIF9e1,Hazel English,Just Give In / Never Going Home,https://i.scdn.co/image/44f02b3ef2083d8ac5f1cc9a14edc1abd871a4e9,2018-04-22T06:10:20Z
April '18,https://mosaic.scdn.co/640/16cdfde16404ad6e09f9acfdff878fba60a4dcb58eba1bb4c98cbb68637f2ff1b03cfc93f91afb8bb86323167bfa976d55154aaa2aff24616eb0ef1cf1639e740db7ba9394312aa1c4ea8345cbcc2c35,Inside Out,7qCZgvV98j6RjUULW1s1it,Spoon,They Want My Soul,https://i.scdn.co/image/73aea6933ca08cdbc1d389a2e2c676027fe67e71,2018-04-22T06:37:15Z
March '18,https://mosaic.scdn.co/640/2bd50294b0b2874d3182fa31a6fb825784e6e3955257b54643e195adcb7417666a3b79ece17010518eba1bb4c98cbb68637f2ff1b03cfc93f91afb8baf1d27c30fbbb1b2afb605e893f7401acc1ca52d,All The Stars (with SZA),3GCdLUSnKSMJhs4Tj6CV3s,Kendrick Lamar,Black Panther The Album Music From And Inspired By,https://i.scdn.co/image/2bd50294b0b2874d3182fa31a6fb825784e6e395,2018-03-13T03:02:47Z
March '18,https://mosaic.scdn.co/640/2bd50294b0b2874d3182fa31a6fb825784e6e3955257b54643e195adcb7417666a3b79ece17010518eba1bb4c98cbb68637f2ff1b03cfc93f91afb8baf1d27c30fbbb1b2afb605e893f7401acc1ca52d,Rorschach,1rjZcJaoQMXY2sGfPAZ7K8,Typhoon,Offerings,https://i.scdn.co/image/8eba1bb4c98cbb68637f2ff1b03cfc93f91afb8b,2018-03-15T22:06:13Z
March '18,https://mosaic.scdn.co/640/2bd50294b0b2874d3182fa31a6fb825784e6e3955257b54643e195adcb7417666a3b79ece17010518eba1bb4c98cbb68637f2ff1b03cfc93f91afb8baf1d27c30fbbb1b2afb605e893f7401acc1ca52d,Creepin',3RLdY5TDtlFDrnq870BBFz,Small Leaks Sink Ships,Golden Calf,https://i.scdn.co/image/af1d27c30fbbb1b2afb605e893f7401acc1ca52d,2018-03-10T22:34:26Z
March '18,https://mosaic.scdn.co/640/2bd50294b0b2874d3182fa31a6fb825784e6e3955257b54643e195adcb7417666a3b79ece17010518eba1bb4c98cbb68637f2ff1b03cfc93f91afb8baf1d27c30fbbb1b2afb605e893f7401acc1ca52d,Saturday,50wiHcvfcpQSo5P5rbyozc,Real Estate,In Mind,https://i.scdn.co/image/5257b54643e195adcb7417666a3b79ece1701051,2018-03-10T23:38:40Z
March '18,https://mosaic.scdn.co/640/2bd50294b0b2874d3182fa31a6fb825784e6e3955257b54643e195adcb7417666a3b79ece17010518eba1bb4c98cbb68637f2ff1b03cfc93f91afb8baf1d27c30fbbb1b2afb605e893f7401acc1ca52d,Gold Angel,6NaRzSvVxqv2DC2eg039gB,Minke,Gold Angel,https://i.scdn.co/image/1b1a3409dc017bf58f2ba56e3b68a2e4e0784d10,2018-03-10T23:47:42Z
March '18,https://mosaic.scdn.co/640/2bd50294b0b2874d3182fa31a6fb825784e6e3955257b54643e195adcb7417666a3b79ece17010518eba1bb4c98cbb68637f2ff1b03cfc93f91afb8baf1d27c30fbbb1b2afb605e893f7401acc1ca52d,For the Birds,6h28aq5Z0opp5gbiR56P81,Hot Sugar,The Melody of Dust,https://i.scdn.co/image/e1bbd9749fee25933c0de71ddb45cd7e2f6411fa,2018-03-11T00:07:36Z
March '18,https://mosaic.scdn.co/640/2bd50294b0b2874d3182fa31a6fb825784e6e3955257b54643e195adcb7417666a3b79ece17010518eba1bb4c98cbb68637f2ff1b03cfc93f91afb8baf1d27c30fbbb1b2afb605e893f7401acc1ca52d,Kihei,5gIfBy3gICsordBdz959bt,Mesita,Kihei,https://i.scdn.co/image/2eed52e1904385e62c18427f5319a73e40e2758c,2018-03-15T20:26:02Z
March '18,https://mosaic.scdn.co/640/2bd50294b0b2874d3182fa31a6fb825784e6e3955257b54643e195adcb7417666a3b79ece17010518eba1bb4c98cbb68637f2ff1b03cfc93f91afb8baf1d27c30fbbb1b2afb605e893f7401acc1ca52d,St.Paul,29jmagcZbBFFJ7jDcsbfCW,Richy Mitch & The Coal Miners,RMCM,https://i.scdn.co/image/51ca048b2cdc4422705e577efbaa4314297567ab,2018-03-15T20:28:28Z
March '18,https://mosaic.scdn.co/640/2bd50294b0b2874d3182fa31a6fb825784e6e3955257b54643e195adcb7417666a3b79ece17010518eba1bb4c98cbb68637f2ff1b03cfc93f91afb8baf1d27c30fbbb1b2afb605e893f7401acc1ca52d,What Fiction Is For,5etacX29P2TI1oIg3rhmB3,DYAN,What Fiction Is For,https://i.scdn.co/image/621e865fd0d25d9a1fa8405490a77582d8936e10,2018-03-15T20:35:59Z
March '18,https://mosaic.scdn.co/640/2bd50294b0b2874d3182fa31a6fb825784e6e3955257b54643e195adcb7417666a3b79ece17010518eba1bb4c98cbb68637f2ff1b03cfc93f91afb8baf1d27c30fbbb1b2afb605e893f7401acc1ca52d,Iditarod,341Fpg8GJlL7e1f4y81UaY,Cape Francis,Falling into Pieces,https://i.scdn.co/image/ae28da2602454e053cbd81c83027498905f61c67,2018-03-15T20:53:21Z
March '18,https://mosaic.scdn.co/640/2bd50294b0b2874d3182fa31a6fb825784e6e3955257b54643e195adcb7417666a3b79ece17010518eba1bb4c98cbb68637f2ff1b03cfc93f91afb8baf1d27c30fbbb1b2afb605e893f7401acc1ca52d,Waiting Room,0TA4r8kEKQz0one72rIv7f,Sjowgren,Waiting Room,https://i.scdn.co/image/4ac9640701db50454ed5567fd0094f3b98c35f7c,2018-03-15T20:55:12Z
March '18,https://mosaic.scdn.co/640/2bd50294b0b2874d3182fa31a6fb825784e6e3955257b54643e195adcb7417666a3b79ece17010518eba1bb4c98cbb68637f2ff1b03cfc93f91afb8baf1d27c30fbbb1b2afb605e893f7401acc1ca52d,Granfalloons V,1GlmNxdZOnrLXoUfBLwbqC,Yardsss,Granfalloons,https://i.scdn.co/image/f9641590ae5158b6c54934398b73f34d042be82c,2018-03-20T02:44:32Z
March '18,https://mosaic.scdn.co/640/2bd50294b0b2874d3182fa31a6fb825784e6e3955257b54643e195adcb7417666a3b79ece17010518eba1bb4c98cbb68637f2ff1b03cfc93f91afb8baf1d27c30fbbb1b2afb605e893f7401acc1ca52d,Drink You Dry,1Z2OROADsEl5LJgPLFzF59,Minihorse,Big Lack,https://i.scdn.co/image/367e9e738b2b89aa0ca15e3ac95e5a1aadf1f60f,2018-03-20T02:46:01Z
March '18,https://mosaic.scdn.co/640/2bd50294b0b2874d3182fa31a6fb825784e6e3955257b54643e195adcb7417666a3b79ece17010518eba1bb4c98cbb68637f2ff1b03cfc93f91afb8baf1d27c30fbbb1b2afb605e893f7401acc1ca52d,Pinstripe Web,4LBDhmrbuYD2FIqd1eSJuG,Minihorse,Big Lack,https://i.scdn.co/image/367e9e738b2b89aa0ca15e3ac95e5a1aadf1f60f,2018-03-20T02:46:21Z
March '18,https://mosaic.scdn.co/640/2bd50294b0b2874d3182fa31a6fb825784e6e3955257b54643e195adcb7417666a3b79ece17010518eba1bb4c98cbb68637f2ff1b03cfc93f91afb8baf1d27c30fbbb1b2afb605e893f7401acc1ca52d,Bird,1wbrpLU4BXqp2uabBC3zNb,Imaginary Tricks,Skommel,https://i.scdn.co/image/9876f75dcc90d97990b9496cb7f44bef12291eeb,2018-03-20T02:47:18Z
March '18,https://mosaic.scdn.co/640/2bd50294b0b2874d3182fa31a6fb825784e6e3955257b54643e195adcb7417666a3b79ece17010518eba1bb4c98cbb68637f2ff1b03cfc93f91afb8baf1d27c30fbbb1b2afb605e893f7401acc1ca52d,Sun Chasers,0QpEaa9CvAHeFv7g8gtUbb,Helvetia,Sun Chasers,https://i.scdn.co/image/00c724efb20f4dcd04c1e001adb97c7e40e551a7,2018-03-20T02:48:37Z
March '18,https://mosaic.scdn.co/640/2bd50294b0b2874d3182fa31a6fb825784e6e3955257b54643e195adcb7417666a3b79ece17010518eba1bb4c98cbb68637f2ff1b03cfc93f91afb8baf1d27c30fbbb1b2afb605e893f7401acc1ca52d,Forgetting Rock n Roll,75Oc4KX7lZkUNJ19bLO2vS,Wild Ones,Mirror Touch,https://i.scdn.co/image/2f8a13d1f5b18472c76bd9307df266ae97cb8c56,2018-03-20T02:55:09Z
March '18,https://mosaic.scdn.co/640/2bd50294b0b2874d3182fa31a6fb825784e6e3955257b54643e195adcb7417666a3b79ece17010518eba1bb4c98cbb68637f2ff1b03cfc93f91afb8baf1d27c30fbbb1b2afb605e893f7401acc1ca52d,Rivals (Trails and Ways Remix),69KM34rGezsFpsqBowAnIf,Wild Ones,Keep It Safe,https://i.scdn.co/image/e0d513651809c4f49ba6248f8d4f28bb8868b415,2018-03-20T02:58:29Z
March '18,https://mosaic.scdn.co/640/2bd50294b0b2874d3182fa31a6fb825784e6e3955257b54643e195adcb7417666a3b79ece17010518eba1bb4c98cbb68637f2ff1b03cfc93f91afb8baf1d27c30fbbb1b2afb605e893f7401acc1ca52d,Only You,6P4zikcL6LoBzh8OB7RSsR,Yoke Lore,Only You,https://i.scdn.co/image/5b82d16d6d1694172452eceeeea150d9c6d8e465,2018-03-22T03:38:22Z
March '18,https://mosaic.scdn.co/640/2bd50294b0b2874d3182fa31a6fb825784e6e3955257b54643e195adcb7417666a3b79ece17010518eba1bb4c98cbb68637f2ff1b03cfc93f91afb8baf1d27c30fbbb1b2afb605e893f7401acc1ca52d,Drunk,4IXZ78yEAAttxA7r7mwPF4,Mating Ritual,How You Gonna Stop It?,https://i.scdn.co/image/b39d89a31e89f5f228caab62423145d17b72e606,2018-03-22T03:42:30Z
March '18,https://mosaic.scdn.co/640/2bd50294b0b2874d3182fa31a6fb825784e6e3955257b54643e195adcb7417666a3b79ece17010518eba1bb4c98cbb68637f2ff1b03cfc93f91afb8baf1d27c30fbbb1b2afb605e893f7401acc1ca52d,They're Not Me,4okYsI11nu2IeOZazJZZrm,Wild Ones,Mirror Touch,https://i.scdn.co/image/2f8a13d1f5b18472c76bd9307df266ae97cb8c56,2018-03-22T03:47:08Z
March '18,https://mosaic.scdn.co/640/2bd50294b0b2874d3182fa31a6fb825784e6e3955257b54643e195adcb7417666a3b79ece17010518eba1bb4c98cbb68637f2ff1b03cfc93f91afb8baf1d27c30fbbb1b2afb605e893f7401acc1ca52d,Young Fathers,1B3xfK5jOHtS3jhvntYaKW,Typhoon,White Lighter,https://i.scdn.co/image/16cdfde16404ad6e09f9acfdff878fba60a4dcb5,2018-03-23T17:16:26Z
March '18,https://mosaic.scdn.co/640/2bd50294b0b2874d3182fa31a6fb825784e6e3955257b54643e195adcb7417666a3b79ece17010518eba1bb4c98cbb68637f2ff1b03cfc93f91afb8baf1d27c30fbbb1b2afb605e893f7401acc1ca52d,Remember,0tUQwCBsiYjzEZ0ZZVMASZ,Typhoon,Remember,https://i.scdn.co/image/e882d139901e4f514183eb8f757f481baa63ddef,2018-03-23T18:02:41Z
March '18,https://mosaic.scdn.co/640/2bd50294b0b2874d3182fa31a6fb825784e6e3955257b54643e195adcb7417666a3b79ece17010518eba1bb4c98cbb68637f2ff1b03cfc93f91afb8baf1d27c30fbbb1b2afb605e893f7401acc1ca52d,The Sickness Unto Death,6SPPD7B1BuXQ98hPtJMnUE,Typhoon,Hunger and Thirst,https://i.scdn.co/image/f939b5f0ad6d9da554dae402d65f370ca0ca9ae6,2018-03-23T18:10:21Z
March '18,https://mosaic.scdn.co/640/2bd50294b0b2874d3182fa31a6fb825784e6e3955257b54643e195adcb7417666a3b79ece17010518eba1bb4c98cbb68637f2ff1b03cfc93f91afb8baf1d27c30fbbb1b2afb605e893f7401acc1ca52d,Dreams Of Cannibalism,2iLpAz1XOSmywKGf0Nsz2E,Typhoon,White Lighter,https://i.scdn.co/image/16cdfde16404ad6e09f9acfdff878fba60a4dcb5,2018-03-23T19:20:14Z
March '18,https://mosaic.scdn.co/640/2bd50294b0b2874d3182fa31a6fb825784e6e3955257b54643e195adcb7417666a3b79ece17010518eba1bb4c98cbb68637f2ff1b03cfc93f91afb8baf1d27c30fbbb1b2afb605e893f7401acc1ca52d,Calm Down Baby,6tqQfCbXokmSfTulWIfYf8,Mac Lethal,11:11,https://i.scdn.co/image/27ea1b0c3d20d951dc9a19d053be1ab104b2a805,2018-04-10T08:28:42Z
February '18,https://mosaic.scdn.co/640/22148b86fe73259f8fd1e719ccff145259cf926523025f019240a58d6bcc5485f97e07a71cba90c48a2e541e947cb52c025dcaf7082f4b0675292c13cafc7617bcee3d8b8aa65b7f8d00b7ded199a34f,Shaken Tight,7nAshFQgRgLmryFo8Pj0rj,NÄM,Umlaut,https://i.scdn.co/image/8a2e541e947cb52c025dcaf7082f4b0675292c13,2018-02-02T20:48:28Z
February '18,https://mosaic.scdn.co/640/22148b86fe73259f8fd1e719ccff145259cf926523025f019240a58d6bcc5485f97e07a71cba90c48a2e541e947cb52c025dcaf7082f4b0675292c13cafc7617bcee3d8b8aa65b7f8d00b7ded199a34f,In Time,0TmR38AyORB5dDqN6CxgTx,Pickwick,LoveJoys,https://i.scdn.co/image/22148b86fe73259f8fd1e719ccff145259cf9265,2018-02-02T20:48:30Z
February '18,https://mosaic.scdn.co/640/22148b86fe73259f8fd1e719ccff145259cf926523025f019240a58d6bcc5485f97e07a71cba90c48a2e541e947cb52c025dcaf7082f4b0675292c13cafc7617bcee3d8b8aa65b7f8d00b7ded199a34f,Matinee,6nHlyZVo01hwAA15M8GSKh,REYNA,Matinee,https://i.scdn.co/image/23025f019240a58d6bcc5485f97e07a71cba90c4,2018-02-02T21:23:06Z
February '18,https://mosaic.scdn.co/640/22148b86fe73259f8fd1e719ccff145259cf926523025f019240a58d6bcc5485f97e07a71cba90c48a2e541e947cb52c025dcaf7082f4b0675292c13cafc7617bcee3d8b8aa65b7f8d00b7ded199a34f,Crying in the Sunshine,6vOwaiFShRCCwiUDILRaRP,Miniature Tigers,I Dreamt I Was a Cowboy,https://i.scdn.co/image/cafc7617bcee3d8b8aa65b7f8d00b7ded199a34f,2018-02-03T01:10:23Z
February '18,https://mosaic.scdn.co/640/22148b86fe73259f8fd1e719ccff145259cf926523025f019240a58d6bcc5485f97e07a71cba90c48a2e541e947cb52c025dcaf7082f4b0675292c13cafc7617bcee3d8b8aa65b7f8d00b7ded199a34f,I Saw The End,1WsxqT4mCujD14EVrFQSEn,Ardency,Honey Moon,https://i.scdn.co/image/067d580ad414a5f39fb6916836b387ebd3929949,2018-02-03T01:16:47Z
February '18,https://mosaic.scdn.co/640/22148b86fe73259f8fd1e719ccff145259cf926523025f019240a58d6bcc5485f97e07a71cba90c48a2e541e947cb52c025dcaf7082f4b0675292c13cafc7617bcee3d8b8aa65b7f8d00b7ded199a34f,Young Blood,2zRKPKF78qFoG0c4R6KNlG,The Districts,A Flourish and A Spoil,https://i.scdn.co/image/3b0a32a922b79e7900c0ec0d4a3341535e951640,2018-02-03T01:28:25Z
February '18,https://mosaic.scdn.co/640/22148b86fe73259f8fd1e719ccff145259cf926523025f019240a58d6bcc5485f97e07a71cba90c48a2e541e947cb52c025dcaf7082f4b0675292c13cafc7617bcee3d8b8aa65b7f8d00b7ded199a34f,Sugar River,64Z8XC4vtRf49R4B4d9HVo,Matt Pond PA,Double Freeture,https://i.scdn.co/image/35ff2e5f9a8ff36c1669c22e6ae07c7a311204bc,2018-02-09T20:13:42Z
February '18,https://mosaic.scdn.co/640/22148b86fe73259f8fd1e719ccff145259cf926523025f019240a58d6bcc5485f97e07a71cba90c48a2e541e947cb52c025dcaf7082f4b0675292c13cafc7617bcee3d8b8aa65b7f8d00b7ded199a34f,Le printemps arrivera,6N4c5fGATMbEGSgrwlwJ5O,De la Reine,De la Reine,https://i.scdn.co/image/146af221ceec233952c6eb2f5bfa508ce8901450,2018-02-09T20:17:27Z
February '18,https://mosaic.scdn.co/640/22148b86fe73259f8fd1e719ccff145259cf926523025f019240a58d6bcc5485f97e07a71cba90c48a2e541e947cb52c025dcaf7082f4b0675292c13cafc7617bcee3d8b8aa65b7f8d00b7ded199a34f,Tes,4J9ycrHUnpLaXiUebT3xas,Bogan Via,Wait Up,https://i.scdn.co/image/7667bc3db2a3f7ce3e73e78ce52ebfabd9cc2d09,2018-02-09T20:28:20Z
February '18,https://mosaic.scdn.co/640/22148b86fe73259f8fd1e719ccff145259cf926523025f019240a58d6bcc5485f97e07a71cba90c48a2e541e947cb52c025dcaf7082f4b0675292c13cafc7617bcee3d8b8aa65b7f8d00b7ded199a34f,Basically,1QEoGdSXX8XEcZCk8P8UNy,STRFKR,Vault Vol. 1,https://i.scdn.co/image/334cfc032781191f11313f238d7714dce16caab3,2018-02-09T20:31:31Z
February '18,https://mosaic.scdn.co/640/22148b86fe73259f8fd1e719ccff145259cf926523025f019240a58d6bcc5485f97e07a71cba90c48a2e541e947cb52c025dcaf7082f4b0675292c13cafc7617bcee3d8b8aa65b7f8d00b7ded199a34f,This Afternoon,5dmw7aqRnlmlE4HVidQpSs,Van Common,This Afternoon,https://i.scdn.co/image/cf8fcd641c95799f0d4823252b4062c5f0d4fbfc,2018-02-09T20:35:32Z
February '18,https://mosaic.scdn.co/640/22148b86fe73259f8fd1e719ccff145259cf926523025f019240a58d6bcc5485f97e07a71cba90c48a2e541e947cb52c025dcaf7082f4b0675292c13cafc7617bcee3d8b8aa65b7f8d00b7ded199a34f,Spectrolite,76tMh6mPE9dFhahRPzn1ip,Bayonne,Primitives,https://i.scdn.co/image/451d14706022767fad76063f587a9caef1a962cc,2018-02-09T20:47:39Z
